PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Harold Landry III,2560784,LB,NE,@BAL,,,,,,,,,,,,,,,,,,284,0.00
Cody Lindenberg,2574301,LB,LV,@HOU,,,,,,,,,,,,,,,,,,285,0.00
Blake Lynch,2564562,LB,FA,Bye,,,,,,,,,,,,,,,,,,286,0.00
Boye Mafe,2568258,LB,SEA,LAR,,,,,,,,,,,,,,,,,,287,0.00
DeAngelo Malone,2567253,LB,ATL,@ARI,,,,,,,,,,,,,,,,,,288,0.00
Chandler Martin,2573943,LB,BAL,NE,,,,,,,,,,,,,,,,,,289,0.00
Nick Martin,2574542,LB,SF,@IND,,,,,,,,,,,,,,,,,,290,0.00
Bam Martin-Scott,2573991,LB,CAR,TB,,,,,,,,,,,,,,,,,,291,0.00
Easton Mascarenas-Arnold,2574056,LB,CLE,BUF,,,,,,,,,,,,,,,,,,292,0.00
Ochaun Mathis,2569987,LB,NYJ,@NO,,,,,,,,,,,,,,,,,,293,0.00
Kana'i Mauga,2568741,LB,FA,Bye,,,,,,,,,,,,,,,,,,294,0.00
Francisco Mauigoa,2574441,LB,NYJ,@NO,,,,,,,,,,,,,,,,,,295,0.00
Cooper McDonald,2574250,LB,KC,@TEN,,,,,,,,,,,,,,,,,,296,0.00
Micah McFadden,2568003,LB,NYG,MIN,,,,,,,,,,,,,,,,,,297,0.00
Cameron McGrone,2566337,LB,FA,Bye,,,,,,,,,,,,,,,,,,298,0.00
Jalen McLeod,2574223,LB,JAX,@DEN,,,,,,,,,,,,,,,,,,299,0.00
Smael Mondon Jr.,2574467,LB,PHI,@WAS,,,,,,,,,,,,,,,,,,300,0.00
Marvin Moody,2573900,LB,FA,Bye,,,,,,,,,,,,,,,,,,301,0.00
Xander Mueller,2574667,LB,FA,Bye,,,,,,,,,,,,,,,,,,302,0.00
Jamil Muhammad,2574271,LB,CAR,TB,,,,,,,,,,,,,,,,,,303,0.00
Chad Muma,2567760,LB,NE,@BAL,,,,,,,,,,,,,,,,,,304,0.00
Caleb Murphy,2571476,LB,NYG,MIN,,,,,,,,,,,,,,,,,,305,0.00
Gabriel Murphy,2573313,LB,MIN,@NYG,,,,,,,,,,,,,,,,,,306,0.00
Grayson Murphy,2573274,LB,FA,Bye,,,,,,,,,,,,,,,,,,307,0.00
Mapalo Mwansa,2573994,LB,CAR,TB,,,,,,,,,,,,,,,,,,308,0.00
Durell Nchami,2571794,LB,IND,SF,,,,,,,,,,,,,,,,,,309,0.00
Elias Neal,2573737,LB,LAR,@SEA,,,,,,,,,,,,,,,,,,310,0.00
Anthony Nelson,2562507,LB,TB,@CAR,,,,,,,,,,,,,,,,,,311,0.00
Nick Niemann,2566496,LB,GB,@CHI,,,,,,,,,,,,,,,,,,312,0.00
Tuasivi Nomura,2573995,LB,FA,Bye,,,,,,,,,,,,,,,,,,313,0.00
Patrick O'Connell,2571366,LB,SEA,LAR,,,,,,,,,,,,,,,,,,314,0.00
Amen Ogbongbemiga,2566499,LB,CHI,GB,,,,,,,,,,,,,,,,,,315,0.00
Azeez Ojulari,2566367,LB,PHI,@WAS,,,,,,,,,,,,,,,,,,316,0.00
Ogbo Okoronkwo,2560829,LB,PHI,@WAS,,,,,,,,,,,,,,,,,,317,0.00
Julian Okwara,2563947,LB,CLE,BUF,,,,,,,,,,,,,,,,,,318,0.00
Oluwafemi Oladejo,2574157,LB,TEN,KC,,,,,,,,,,,,,,,,,,319,0.00
Anfernee Orji,2571252,LB,TEN,KC,,,,,,,,,,,,,,,,,,320,0.00
K.C. Ossai,2574177,LB,MIA,CIN,,,,,,,,,,,,,,,,,,321,0.00
Micah Parsons,2566019,LB,GB,@CHI,,,,,,,,,,,,,,,,,,322,0.00
Pooh Paul Jr.,2574274,LB,SEA,LAR,,,,,,,,,,,,,,,,,,323,0.00
Josh Pearcy,2574275,LB,FA,Bye,,,,,,,,,,,,,,,,,,324,0.00
Warren Peeples,2574595,LB,FA,Bye,,,,,,,,,,,,,,,,,,325,0.00
Ronnie Perkins,2566340,LB,FA,Bye,,,,,,,,,,,,,,,,,,326,0.00
Jacob Phillips,2563806,LB,IND,SF,,,,,,,,,,,,,,,,,,327,0.00
Anthony Pittman,2563195,LB,FA,Bye,,,,,,,,,,,,,,,,,,328,0.00
Tyreem Powell,2574403,LB,FA,Bye,,,,,,,,,,,,,,,,,,329,0.00
Antwaun Powell-Ryland,2574472,LB,CIN,@MIA,,,,,,,,,,,,,,,,,,330,0.00
Jose Ramirez,2570359,LB,FA,Bye,,,,,,,,,,,,,,,,,,331,0.00
Garmon Randolph,2574526,LB,LAC,@DAL,,,,,,,,,,,,,,,,,,332,0.00
Troy Reeder,2563313,LB,LAR,@SEA,,,,,,,,,,,,,,,,,,333,0.00
Otis Reese,2571485,LB,NE,@BAL,,,,,,,,,,,,,,,,,,334,0.00
Jalen Reeves-Maybin,2557924,LB,CHI,GB,,,,,,,,,,,,,,,,,,335,0.00
Karene Reid,2574097,LB,DEN,JAX,,,,,,,,,,,,,,,,,,336,0.00
Winston Reid,2573031,LB,CLE,BUF,,,,,,,,,,,,,,,,,,337,0.00
Jon Rhattigan,2567127,LB,LV,@HOU,,,,,,,,,,,,,,,,,,338,0.00
Monty Rice,2566121,LB,FA,Bye,,,,,,,,,,,,,,,,,,339,0.00
Bo Richter,2573322,LB,MIN,@NYG,,,,,,,,,,,,,,,,,,340,0.00
Cam Riley,2574382,LB,TEN,KC,,,,,,,,,,,,,,,,,,341,0.00
Duke Riley,2557967,LB,FA,Bye,,,,,,,,,,,,,,,,,,342,0.00
Curtis Robinson,2566875,LB,SF,@IND,,,,,,,,,,,,,,,,,,343,0.00
Mark Robinson,2568165,LB,FA,Bye,,,,,,,,,,,,,,,,,,344,0.00
Malcolm Rodriguez,2567562,LB,DET,PIT,,,,,,,,,,,,,,,,,,345,0.00
Josh Ross,2567307,LB,MIN,@NYG,,,,,,,,,,,,,,,,,,346,0.00
J.J. Russell,2569308,LB,ARI,ATL,,,,,,,,,,,,,,,,,,347,0.00
Jack Sanborn,2567424,LB,DAL,LAC,,,,,,,,,,,,,,,,,,348,0.00
Drew Sanders,2569711,LB,DEN,JAX,,,,,,,,,,,,,,,,,,349,0.00
Nephi Sewell,2569107,LB,NO,NYJ,,,,,,,,,,,,,,,,,,350,0.00
Jamie Sheriff,2573892,LB,SEA,LAR,,,,,,,,,,,,,,,,,,351,0.00
Isaiah Simmons,2564940,LB,CAR,TB,,,,,,,,,,,,,,,,,,352,0.00
Jackson Sirmon,2572717,LB,NYJ,@NO,,,,,,,,,,,,,,,,,,353,0.00
Aaron Smith,2574449,LB,FA,Bye,,,,,,,,,,,,,,,,,,354,0.00
Elerson G. Smith,2566373,LB,FA,Bye,,,,,,,,,,,,,,,,,,355,0.00
Jaylon Smith,2555310,LB,FA,Bye,,,,,,,,,,,,,,,,,,356,0.00
Tyreke Smith,2568276,LB,KC,@TEN,,,,,,,,,,,,,,,,,,357,0.00
Za'Darius Smith,2552279,LB,FA,Bye,,,,,,,,,,,,,,,,,,358,0.00
Charles Snowden,2566764,LB,LV,@HOU,,,,,,,,,,,,,,,,,,359,0.00
Baylon Spector,2567337,LB,BUF,@CLE,,,,,,,,,,,,,,,,,,360,0.00
Robert Spillane,2561596,LB,NE,@BAL,,,,,,,,,,,,,,,,,,361,0.00
Wesley Steiner,2574310,LB,FA,Bye,,,,,,,,,,,,,,,,,,362,0.00
Justin Strnad,2563914,LB,DEN,JAX,,,,,,,,,,,,,,,,,,363,0.00
Ty Summers,2562748,LB,CHI,GB,,,,,,,,,,,,,,,,,,364,0.00
Chazz Surratt,2566322,LB,SEA,LAR,,,,,,,,,,,,,,,,,,365,0.00
Kayvon Thibodeaux,2568015,LB,NYG,MIN,,,,,,,,,,,,,,,,,,366,0.00
Cameron Thomas,2568129,LB,CLE,BUF,,,,,,,,,,,,,,,,,,367,0.00
Charlie Thomas,2570852,LB,FA,Bye,,,,,,,,,,,,,,,,,,368,0.00
Keir Thomas,2567856,LB,LAR,@SEA,,,,,,,,,,,,,,,,,,369,0.00
Xavier Thomas,2572435,LB,HOU,LV,,,,,,,,,,,,,,,,,,370,0.00
Channing Tindall,2567898,LB,ARI,ATL,,,,,,,,,,,,,,,,,,371,0.00
Maxwell Tooley,2573166,LB,FA,Bye,,,,,,,,,,,,,,,,,,372,0.00
Bralen Trice,2571817,LB,ATL,@ARI,,,,,,,,,,,,,,,,,,373,0.00
Joe Tryon-Shoyinka,2566574,LB,CHI,GB,,,,,,,,,,,,,,,,,,374,0.00
Alphonzo Tuputala,2574661,LB,FA,Bye,,,,,,,,,,,,,,,,,,375,0.00
Ezekiel Turner,2561283,LB,DET,PIT,,,,,,,,,,,,,,,,,,376,0.00
Joshua Uche,2564649,LB,PHI,@WAS,,,,,,,,,,,,,,,,,,377,0.00
Edefuan Ulofoshio,2571874,LB,CLE,BUF,,,,,,,,,,,,,,,,,,378,0.00
Joseph Vaughn,2574665,LB,FA,Bye,,,,,,,,,,,,,,,,,,379,0.00
Luiji Vilain,2569068,LB,FA,Bye,,,,,,,,,,,,,,,,,,380,0.00
Anthony Walker,2558851,LB,TB,@CAR,,,,,,,,,,,,,,,,,,381,0.00
David Walker,2574600,LB,TB,@CAR,,,,,,,,,,,,,,,,,,382,0.00
Jailin Walker,2574314,LB,FA,Bye,,,,,,,,,,,,,,,,,,383,0.00
Trevin Wallace,2571898,LB,CAR,TB,,,,,,,,,,,,,,,,,,384,0.00
Garret Wallow,2566139,LB,SF,@IND,,,,,,,,,,,,,,,,,,385,0.00
Fred Warner,2560917,LB,SF,@IND,,,,,,,,,,,,,,,,,,386,0.00
Nathaniel Watson,2571958,LB,CLE,BUF,,,,,,,,,,,,,,,,,,387,0.00
T.J. Watt,2558064,LB,PIT,@DET,,,,,,,,,,,,,,,,,,388,0.00
Markees Watts,2571599,LB,TB,@CAR,,,,,,,,,,,,,,,,,,389,0.00
Marlowe Wax,2574534,LB,LAC,@DAL,,,,,,,,,,,,,,,,,,390,0.00
J.J. Weaver,2574643,LB,FA,Bye,,,,,,,,,,,,,,,,,,391,0.00
Rashad Weaver,2566124,LB,FA,Bye,,,,,,,,,,,,,,,,,,392,0.00
Kristian Welch,2565348,LB,GB,@CHI,,,,,,,,,,,,,,,,,,393,0.00
Julius Welschof,2572453,LB,PIT,@DET,,,,,,,,,,,,,,,,,,394,0.00
Ja'Markis Weston,2574453,LB,SEA,LAR,,,,,,,,,,,,,,,,,,395,0.00
DaShaun White,2571792,LB,FA,Bye,,,,,,,,,,,,,,,,,,396,0.00
Kyzir White,2560928,LB,SF,@IND,,,,,,,,,,,,,,,,,,397,0.00
Benton Whitley,2569405,LB,TB,@CAR,,,,,,,,,,,,,,,,,,398,0.00
Mack Wilson,2562605,LB,ARI,ATL,,,,,,,,,,,,,,,,,,399,0.00
Jacoby Windmon,2573521,LB,CAR,TB,,,,,,,,,,,,,,,,,,400,0.00
Hunter Wohler,2574206,LB,IND,SF,,,,,,,,,,,,,,,,,,401,0.00
Julius Wood,2573070,LB,DAL,LAC,,,,,,,,,,,,,,,,,,402,0.00
Jackson Woodard,2574181,LB,MIA,CIN,,,,,,,,,,,,,,,,,,403,0.00
Chandler Wooten,2569194,LB,FA,Bye,,,,,,,,,,,,,,,,,,404,0.00
Craig Young,2573187,LB,FA,Bye,,,,,,,,,,,,,,,,,,405,0.00
Marte Mapu,2570104,LB,NE,@BAL,,,,,,,,,,,,,,,,,,406,-2.00
