PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Cody Lindenberg,2574301,LB,LV,NYG,,,,,,,,,,,,,,,,,,283,0.00
Blake Lynch,2564562,LB,FA,Bye,,,,,,,,,,,,,,,,,,284,0.00
DeAngelo Malone,2567253,LB,ATL,LAR,,,,,,,,,,,,,,,,,,285,0.00
Chandler Martin,2573943,LB,BAL,@GB,,,,,,,,,,,,,,,,,,286,0.00
Nick Martin,2574542,LB,SF,CHI,,,,,,,,,,,,,,,,,,287,0.00
Easton Mascarenas-Arnold,2574056,LB,CLE,PIT,,,,,,,,,,,,,,,,,,288,0.00
Ochaun Mathis,2569987,LB,NYJ,NE,,,,,,,,,,,,,,,,,,289,0.00
Kana'i Mauga,2568741,LB,FA,Bye,,,,,,,,,,,,,,,,,,290,0.00
Francisco Mauigoa,2574441,LB,NYJ,NE,,,,,,,,,,,,,,,,,,291,0.00
Dorian Mausi,2574354,LB,TEN,NO,,,,,,,,,,,,,,,,,,292,0.00
Micah McFadden,2568003,LB,NYG,@LV,,,,,,,,,,,,,,,,,,293,0.00
Cameron McGrone,2566337,LB,FA,Bye,,,,,,,,,,,,,,,,,,294,0.00
Jalen McLeod,2574223,LB,JAX,@IND,,,,,,,,,,,,,,,,,,295,0.00
Kain Medrano,2574616,LB,WAS,DAL,,,,,,,,,,,,,,,,,,296,0.00
Marvin Moody,2573900,LB,FA,Bye,,,,,,,,,,,,,,,,,,297,0.00
Xander Mueller,2574667,LB,FA,Bye,,,,,,,,,,,,,,,,,,298,0.00
Jamil Muhammad,2574271,LB,CAR,SEA,,,,,,,,,,,,,,,,,,299,0.00
Caleb Murphy,2571476,LB,NYG,@LV,,,,,,,,,,,,,,,,,,300,0.00
Gabriel Murphy,2573313,LB,MIN,DET,,,,,,,,,,,,,,,,,,301,0.00
Grayson Murphy,2573274,LB,FA,Bye,,,,,,,,,,,,,,,,,,302,0.00
Mapalo Mwansa,2573994,LB,CAR,SEA,,,,,,,,,,,,,,,,,,303,0.00
Durell Nchami,2571794,LB,IND,JAX,,,,,,,,,,,,,,,,,,304,0.00
Elias Neal,2573737,LB,LAR,@ATL,,,,,,,,,,,,,,,,,,305,0.00
Anthony Nelson,2562507,LB,TB,@MIA,,,,,,,,,,,,,,,,,,306,0.00
Nick Niemann,2566496,LB,GB,BAL,,,,,,,,,,,,,,,,,,307,0.00
Maema Njongmeta,2573013,LB,CAR,SEA,,,,,,,,,,,,,,,,,,308,0.00
Tuasivi Nomura,2573995,LB,FA,Bye,,,,,,,,,,,,,,,,,,309,0.00
Trevor Nowaske,2570978,LB,DET,@MIN,,,,,,,,,,,,,,,,,,310,0.00
Patrick O'Connell,2571366,LB,SEA,@CAR,,,,,,,,,,,,,,,,,,311,0.00
Amen Ogbongbemiga,2566499,LB,CHI,@SF,,,,,,,,,,,,,,,,,,312,0.00
Azeez Ojulari,2566367,LB,PHI,@BUF,,,,,,,,,,,,,,,,,,313,0.00
Ogbo Okoronkwo,2560829,LB,PHI,@BUF,,,,,,,,,,,,,,,,,,314,0.00
Julian Okwara,2563947,LB,CLE,PIT,,,,,,,,,,,,,,,,,,315,0.00
Oluwafemi Oladejo,2574157,LB,TEN,NO,,,,,,,,,,,,,,,,,,316,0.00
Anfernee Orji,2571252,LB,TEN,NO,,,,,,,,,,,,,,,,,,317,0.00
K.C. Ossai,2574177,LB,MIA,TB,,,,,,,,,,,,,,,,,,318,0.00
DeMarvion Overshown,2569705,LB,DAL,@WAS,,,,,,,,,,,,,,,,,,319,0.00
Micah Parsons,2566019,LB,GB,BAL,,,,,,,,,,,,,,,,,,320,0.00
Pooh Paul Jr.,2574274,LB,SEA,@CAR,,,,,,,,,,,,,,,,,,321,0.00
Josh Pearcy,2574275,LB,FA,Bye,,,,,,,,,,,,,,,,,,322,0.00
Warren Peeples,2574595,LB,FA,Bye,,,,,,,,,,,,,,,,,,323,0.00
Ronnie Perkins,2566340,LB,FA,Bye,,,,,,,,,,,,,,,,,,324,0.00
Denzel Perryman,2552310,LB,LAC,HOU,,,,,,,,,,,,,,,,,,325,0.00
Jacob Phillips,2563806,LB,IND,JAX,,,,,,,,,,,,,,,,,,326,0.00
Anthony Pittman,2563195,LB,FA,Bye,,,,,,,,,,,,,,,,,,327,0.00
Tyreem Powell,2574403,LB,FA,Bye,,,,,,,,,,,,,,,,,,328,0.00
Antwaun Powell-Ryland,2574472,LB,CIN,ARI,,,,,,,,,,,,,,,,,,329,0.00
Jose Ramirez,2570359,LB,FA,Bye,,,,,,,,,,,,,,,,,,330,0.00
Garmon Randolph,2574526,LB,LAC,HOU,,,,,,,,,,,,,,,,,,331,0.00
Otis Reese,2571485,LB,NE,@NYJ,,,,,,,,,,,,,,,,,,332,0.00
Jalen Reeves-Maybin,2557924,LB,CHI,@SF,,,,,,,,,,,,,,,,,,333,0.00
Karene Reid,2574097,LB,DEN,@KC,,,,,,,,,,,,,,,,,,334,0.00
Winston Reid,2573031,LB,CLE,PIT,,,,,,,,,,,,,,,,,,335,0.00
Monty Rice,2566121,LB,FA,Bye,,,,,,,,,,,,,,,,,,336,0.00
Bo Richter,2573322,LB,MIN,DET,,,,,,,,,,,,,,,,,,337,0.00
Cam Riley,2574382,LB,TEN,NO,,,,,,,,,,,,,,,,,,338,0.00
Duke Riley,2557967,LB,FA,Bye,,,,,,,,,,,,,,,,,,339,0.00
Curtis Robinson,2566875,LB,SF,CHI,,,,,,,,,,,,,,,,,,340,0.00
Mark Robinson,2568165,LB,FA,Bye,,,,,,,,,,,,,,,,,,341,0.00
Que Robinson,2574099,LB,DEN,@KC,,,,,,,,,,,,,,,,,,342,0.00
Josh Ross,2567307,LB,MIN,DET,,,,,,,,,,,,,,,,,,343,0.00
J.J. Russell,2569308,LB,ARI,@CIN,,,,,,,,,,,,,,,,,,344,0.00
Jack Sanborn,2567424,LB,DAL,@WAS,,,,,,,,,,,,,,,,,,345,0.00
Drew Sanders,2569711,LB,DEN,@KC,,,,,,,,,,,,,,,,,,346,0.00
Nephi Sewell,2569107,LB,NO,@TEN,,,,,,,,,,,,,,,,,,347,0.00
Jamie Sheriff,2573892,LB,SEA,@CAR,,,,,,,,,,,,,,,,,,348,0.00
Jackson Sirmon,2572717,LB,NYJ,NE,,,,,,,,,,,,,,,,,,349,0.00
Aaron Smith,2574449,LB,FA,Bye,,,,,,,,,,,,,,,,,,350,0.00
Elerson G. Smith,2566373,LB,FA,Bye,,,,,,,,,,,,,,,,,,351,0.00
Jaylon Smith,2555310,LB,FA,Bye,,,,,,,,,,,,,,,,,,352,0.00
Tyreke Smith,2568276,LB,KC,DEN,,,,,,,,,,,,,,,,,,353,0.00
Za'Darius Smith,2552279,LB,FA,Bye,,,,,,,,,,,,,,,,,,354,0.00
Charles Snowden,2566764,LB,LV,NYG,,,,,,,,,,,,,,,,,,355,0.00
Baylon Spector,2567337,LB,BUF,PHI,,,,,,,,,,,,,,,,,,356,0.00
Robert Spillane,2561596,LB,NE,@NYJ,,,,,,,,,,,,,,,,,,357,0.00
Isaiah Stalbird,2573400,LB,NO,@TEN,,,,,,,,,,,,,,,,,,358,0.00
Wesley Steiner,2574310,LB,FA,Bye,,,,,,,,,,,,,,,,,,359,0.00
Josaiah Stewart,2574278,LB,LAR,@ATL,,,,,,,,,,,,,,,,,,360,0.00
Justin Strnad,2563914,LB,DEN,@KC,,,,,,,,,,,,,,,,,,361,0.00
Grant Stuard,2566568,LB,DET,@MIN,,,,,,,,,,,,,,,,,,362,0.00
Ty Summers,2562748,LB,CHI,@SF,,,,,,,,,,,,,,,,,,363,0.00
Chazz Surratt,2566322,LB,SEA,@CAR,,,,,,,,,,,,,,,,,,364,0.00
Kayvon Thibodeaux,2568015,LB,NYG,@LV,,,,,,,,,,,,,,,,,,365,0.00
Charlie Thomas,2570852,LB,FA,Bye,,,,,,,,,,,,,,,,,,366,0.00
Keir Thomas,2567856,LB,LAR,@ATL,,,,,,,,,,,,,,,,,,367,0.00
Xavier Thomas,2572435,LB,HOU,@LAC,,,,,,,,,,,,,,,,,,368,0.00
Maxwell Tooley,2573166,LB,FA,Bye,,,,,,,,,,,,,,,,,,369,0.00
Bralen Trice,2571817,LB,ATL,LAR,,,,,,,,,,,,,,,,,,370,0.00
Jeremiah Trotter Jr.,2572396,LB,PHI,@BUF,,,,,,,,,,,,,,,,,,371,0.00
Alphonzo Tuputala,2574661,LB,FA,Bye,,,,,,,,,,,,,,,,,,372,0.00
Ezekiel Turner,2561283,LB,DET,@MIN,,,,,,,,,,,,,,,,,,373,0.00
Jordan Turner,2574101,LB,DEN,@KC,,,,,,,,,,,,,,,,,,374,0.00
Joshua Uche,2564649,LB,PHI,@BUF,,,,,,,,,,,,,,,,,,375,0.00
Edefuan Ulofoshio,2571874,LB,CLE,PIT,,,,,,,,,,,,,,,,,,376,0.00
Kyle Van Noy,2543699,LB,BAL,@GB,,,,,,,,,,,,,,,,,,377,0.00
Joseph Vaughn,2574665,LB,FA,Bye,,,,,,,,,,,,,,,,,,378,0.00
Luiji Vilain,2569068,LB,FA,Bye,,,,,,,,,,,,,,,,,,379,0.00
Anthony Walker,2558851,LB,TB,@MIA,,,,,,,,,,,,,,,,,,380,0.00
David Walker,2574600,LB,TB,@MIA,,,,,,,,,,,,,,,,,,381,0.00
Jailin Walker,2574314,LB,FA,Bye,,,,,,,,,,,,,,,,,,382,0.00
Trevin Wallace,2571898,LB,CAR,SEA,,,,,,,,,,,,,,,,,,383,0.00
Garret Wallow,2566139,LB,SF,CHI,,,,,,,,,,,,,,,,,,384,0.00
Fred Warner,2560917,LB,SF,CHI,,,,,,,,,,,,,,,,,,385,0.00
Nathaniel Watson,2571958,LB,CLE,PIT,,,,,,,,,,,,,,,,,,386,0.00
T.J. Watt,2558064,LB,PIT,@CLE,,,,,,,,,,,,,,,,,,387,0.00
Markees Watts,2571599,LB,TB,@MIA,,,,,,,,,,,,,,,,,,388,0.00
Marlowe Wax,2574534,LB,LAC,HOU,,,,,,,,,,,,,,,,,,389,0.00
J.J. Weaver,2574643,LB,FA,Bye,,,,,,,,,,,,,,,,,,390,0.00
Rashad Weaver,2566124,LB,FA,Bye,,,,,,,,,,,,,,,,,,391,0.00
Kristian Welch,2565348,LB,GB,BAL,,,,,,,,,,,,,,,,,,392,0.00
Julius Welschof,2572453,LB,PIT,@CLE,,,,,,,,,,,,,,,,,,393,0.00
Ja'Markis Weston,2574453,LB,SEA,@CAR,,,,,,,,,,,,,,,,,,394,0.00
DaShaun White,2571792,LB,FA,Bye,,,,,,,,,,,,,,,,,,395,0.00
Kyzir White,2560928,LB,SF,CHI,,,,,,,,,,,,,,,,,,396,0.00
Benton Whitley,2569405,LB,TB,@MIA,,,,,,,,,,,,,,,,,,397,0.00
Logan Wilson,2563752,LB,DAL,@WAS,,,,,,,,,,,,,,,,,,398,0.00
Mack Wilson,2562605,LB,ARI,@CIN,,,,,,,,,,,,,,,,,,399,0.00
Jacoby Windmon,2573521,LB,CAR,SEA,,,,,,,,,,,,,,,,,,400,0.00
Hunter Wohler,2574206,LB,IND,JAX,,,,,,,,,,,,,,,,,,401,0.00
Julius Wood,2573070,LB,DAL,@WAS,,,,,,,,,,,,,,,,,,402,0.00
Jackson Woodard,2574181,LB,MIA,TB,,,,,,,,,,,,,,,,,,403,0.00
Josh Woods,2561626,LB,ATL,LAR,,,,,,,,,,,,,,,,,,404,0.00
Chandler Wooten,2569194,LB,FA,Bye,,,,,,,,,,,,,,,,,,405,0.00
Craig Young,2573187,LB,FA,Bye,,,,,,,,,,,,,,,,,,406,0.00
